time,steering_angle
1479424236789820928,0.10297442227602005
1479424236831577088,0.09250245243310928
1479424236883200256,0.07679449021816254
1479424236934975744,0.07155849784612656
1479424236987113216,0.07155849784612656
1479424237040209664,0.07330382615327835
1479424237083084032,0.07504915446043015
1479424237134022400,0.07679449021816254
1479424237185664000,0.08028514683246613
1479424237238989312,0.08028514683246613
1479424237238989312,0.07853981852531433
1479424237334091264,0.07330382615327835
1479424237387174144,0.07504915446043015
1479424237439063552,0.07504915446043015
1479424237492695808,0.07679449021816254
1479424237492695808,0.08203047513961792
1479424237590337536,0.09599310904741287
1479424237643690240,0.09773843735456467
1479424237689751552,0.09948376566171646
1479424237741656832,0.09948376566171646
1479424237783046400,0.09948376566171646
1479424237844423168,0.10122909396886826
1479424237886317056,0.10995574295520782
1479424237937518080,0.11170107126235962
1479424237989786880,0.11170107126235962
1479424238030265344,0.10995574295520782
1479424238085135872,0.11170107126235962
1479424238136840192,0.11170107126235962
1479424238189015296,0.11344639956951141
1479424238239920640,0.1186823919415474
1479424238280612352,0.1186823919415474
1479424238334004992,0.116937056183815
1479424238334004992,0.11344639956951141
1479424238439728384,0.10995574295520782
1479424238439728384,0.10821041464805603
1479424238535657472,0.10821041464805603
1479424238535657472,0.10646508634090424
1479424238638698240,0.10646508634090424
1479424238638698240,0.10646508634090424
1479424238740703488,0.10471975803375244
1479424238740703488,0.10471975803375244
1479424238833841920,0.10471975803375244
1479424238833841920,0.10471975803375244
1479424238935809792,0.10471975803375244
1479424238935809792,0.10471975803375244
1479424239039425536,0.10646508634090424
1479424239039425536,0.10646508634090424
1479424239133049856,0.10471975803375244
1479424239133049856,0.10297442227602005
1479424239235969792,0.10297442227602005
1479424239235969792,0.10122909396886826
1479424239341799680,0.10297442227602005
1479424239341799680,0.10471975803375244
1479424239433826560,0.10821041464805603
1479424239433826560,0.10821041464805603
1479424239537043200,0.10995574295520782
1479424239537043200,0.10995574295520782
1479424239641146624,0.10995574295520782
1479424239641146624,0.11344639956951141
1479424239734155776,0.116937056183815
1479424239734155776,0.116937056183815
1479424239840118528,0.116937056183815
1479424239892474368,0.11519172787666321
1479424239933356288,0.11344639956951141
1479424239933356288,0.11170107126235962
1479424240036506624,0.10821041464805603
1479424240036506624,0.10471975803375244
1479424240140130560,0.10122909396886826
1479424240140130560,0.09773843735456467
1479424240233452288,0.09599310904741287
1479424240285040128,0.09773843735456467
1479424240337651968,0.09424778074026108
1479424240337651968,0.09424778074026108
1479424240432602368,0.09773843735456467
1479424240432602368,0.09773843735456467
1479424240533730560,0.09773843735456467
1479424240584242944,0.09599310904741287
1479424240636000768,0.09599310904741287
1479424240686436608,0.09250245243310928
1479424240738160128,0.09250245243310928
1479424240783174656,0.09250245243310928
1479424240833608448,0.09424778074026108
1479424240833608448,0.09424778074026108
1479424240937190144,0.09948376566171646
1479424240988004864,0.09948376566171646
1479424241039134720,0.10122909396886826
1479424241090211840,0.09948376566171646
1479424241140629248,0.09948376566171646
1479424241183217920,0.09948376566171646
1479424241239035136,0.09773843735456467
1479424241239035136,0.09599310904741287
1479424241331844608,0.09075712412595749
1479424241383523840,0.0890117883682251
1479424241449129216,0.0890117883682251
1479424241449129216,0.0872664600610733
1479424241541722112,0.0872664600610733
1479424241541722112,0.0872664600610733
1479424241639327232,0.0872664600610733
1479424241639327232,0.0872664600610733
1479424241736433920,0.09075712412595749
1479424241789031168,0.09424778074026108
1479424241842274816,0.09424778074026108
1479424241883087360,0.09424778074026108
1479424241935502848,0.09599310904741287
1479424241987794944,0.09599310904741287
1479424242038957568,0.09599310904741287
1479424242091899136,0.09424778074026108
1479424242132313856,0.09424778074026108
1479424242183445248,0.09250245243310928
1479424242235425536,0.09599310904741287
1479424242285973504,0.09599310904741287
1479424242331191040,0.09599310904741287
1479424242381952512,0.09599310904741287
1479424242433075200,0.09599310904741287
1479424242487299328,0.09599310904741287
1479424242531783424,0.09773843735456467
1479424242585650688,0.09948376566171646
1479424242636751104,0.09599310904741287
1479424242692782080,0.09599310904741287
1479424242733369600,0.09250245243310928
1479424242784145920,0.09075712412595749
1479424242839248128,0.09075712412595749
1479424242892291072,0.09075712412595749
1479424242933402368,0.0890117883682251
1479424242983801856,0.0890117883682251
1479424243035724288,0.0890117883682251
1479424243086711552,0.09075712412595749
1479424243139774976,0.09250245243310928
1479424243190284032,0.09250245243310928
1479424243233186560,0.09250245243310928
1479424243284038656,0.09424778074026108
1479424243336273664,0.09424778074026108
1479424243383140864,0.09424778074026108
1479424243437097984,0.09948376566171646
1479424243490418176,0.10122909396886826
1479424243534415872,0.09948376566171646
1479424243587927296,0.09948376566171646
1479424243644014848,0.09948376566171646
1479424243684894976,0.09773843735456467
1479424243735768064,0.09773843735456467
1479424243789366528,0.09773843735456467
1479424243833002496,0.09599310904741287
1479424243883672320,0.09599310904741287
1479424243934242048,0.09773843735456467
1479424243986410496,0.09948376566171646
1479424244037602304,0.10122909396886826
1479424244092388352,0.10122909396886826
1479424244092388352,0.10297442227602005
1479424244190963200,0.10122909396886826
1479424244236481792,0.09948376566171646
1479424244287058688,0.09948376566171646
1479424244287058688,0.09948376566171646
1479424244394111232,0.09948376566171646
1479424244394111232,0.09948376566171646
1479424244485951232,0.09948376566171646
1479424244485951232,0.10122909396886826
1479424244589736704,0.10297442227602005
1479424244589736704,0.10122909396886826
1479424244693262848,0.10122909396886826
1479424244693262848,0.10297442227602005
1479424244787787520,0.10471975803375244
1479424244787787520,0.10471975803375244
1479424244890925056,0.10297442227602005
1479424244890925056,0.10122909396886826
1479424244983753728,0.10122909396886826
1479424244983753728,0.10297442227602005
1479424245085993472,0.10122909396886826
1479424245085993472,0.10122909396886826
1479424245189917440,0.09948376566171646
1479424245189917440,0.09773843735456467
1479424245284713984,0.09599310904741287
1479424245284713984,0.09773843735456467
1479424245389532160,0.09773843735456467
1479424245389532160,0.09773843735456467
1479424245486161664,0.09773843735456467
1479424245486161664,0.09599310904741287
1479424245587921152,0.09599310904741287
1479424245587921152,0.09599310904741287
1479424245693023744,0.09773843735456467
1479424245693023744,0.09773843735456467
1479424245787345152,0.09773843735456467
1479424245787345152,0.09773843735456467
1479424245892526848,0.09773843735456467
1479424245933374976,0.09773843735456467
1479424245985604864,0.09599310904741287
1479424246039069440,0.09599310904741287
1479424246091741440,0.09250245243310928
1479424246091741440,0.09250245243310928
1479424246186341888,0.09075712412595749
1479424246239044352,0.09075712412595749
1479424246289979904,0.09075712412595749
1479424246340400384,0.0890117883682251
1479424246381610496,0.09075712412595749
1479424246381610496,0.09250245243310928
1479424246484641792,0.09250245243310928
1479424246484641792,0.09250245243310928
1479424246589216256,0.09250245243310928
1479424246589216256,0.09250245243310928
1479424246691871488,0.09250245243310928
1479424246691871488,0.09250245243310928
1479424246783299840,0.09250245243310928
1479424246783299840,0.09250245243310928
1479424246884657152,0.09250245243310928
1479424246936953856,0.09250245243310928
1479424246988300032,0.09250245243310928
1479424247039926016,0.09250245243310928
1479424247039926016,0.09250245243310928
1479424247127116032,0.09250245243310928
1479424247191262464,0.09250245243310928
1479424247191262464,0.09250245243310928
1479424247286662912,0.09075712412595749
1479424247339228672,0.09075712412595749
1479424247390312960,0.09075712412595749
1479424247434585856,0.0890117883682251
1479424247485928704,0.0890117883682251
1479424247537217280,0.0872664600610733
1479424247599122176,0.0872664600610733
1479424247640458752,0.0872664600610733
1479424247691601152,0.08552113175392151
1479424247732649472,0.08377580344676971
1479424247783501568,0.08377580344676971
1479424247835531520,0.08028514683246613
1479424247896399616,0.07853981852531433
1479424247937145600,0.07679449021816254
1479424247989569536,0.07679449021816254
1479424248043116032,0.07679449021816254
1479424248085728768,0.07504915446043015
1479424248135479552,0.07504915446043015
1479424248186403584,0.07155849784612656
1479424248239318016,0.06981316953897476
1479424248290331904,0.06283185631036758
1479424248331024128,0.05585053563117981
1479424248382408448,0.04712389037013054
1479424248443476736,0.04363323003053665
1479424248487016448,0.04363323003053665
1479424248539966208,0.04363323003053665
1479424248581798656,0.04363323003053665
1479424248632289280,0.04188790172338486
1479424248693796096,0.04188790172338486
1479424248736331520,0.04188790172338486
1479424248789016576,0.04188790172338486
1479424248840708864,0.04188790172338486
1479424248892621056,0.04014257341623306
1479424248933601280,0.04014257341623306
1479424248983922688,0.03839724510908127
1479424249034586368,0.03839724510908127
1479424249085215232,0.03839724510908127
1479424249136458752,0.03839724510908127
1479424249189165824,0.03839724510908127
1479424249240200704,0.03839724510908127
1479424249292896000,0.03839724510908127
1479424249335122432,0.03839724510908127
1479424249385502208,0.03839724510908127
1479424249436053504,0.036651913076639175
1479424249488140032,0.02967059798538685
1479424249539196416,0.024434609338641167
1479424249591209472,0.013962633907794952
1479424249642490368,0.012217304669320583
1479424249694372864,0.013962633907794952
1479424249738988544,0.013962633907794952
1479424249783772160,0.013962633907794952
1479424249836250624,0.013962633907794952
1479424249890028032,0.013962633907794952
1479424249943572480,0.008726646192371845
1479424249987451648,0.008726646192371845
1479424250038691328,0.008726646192371845
1479424250089623296,0.008726646192371845
1479424250142516480,0.008726646192371845
1479424250142516480,0.008726646192371845
1479424250237349632,0.008726646192371845
1479424250237349632,0.006981316953897476
1479424250339774976,0.006981316953897476
1479424250339774976,0.006981316953897476
1479424250440774400,0.001745329238474369
1479424250440774400,0.001745329238474369
1479424250535555328,0.001745329238474369
1479424250535555328,0.001745329238474369
1479424250639075584,-0.001745329238474369
1479424250639075584,-0.003490658476948738
1479424250743366656,-0.005235987715423107
1479424250743366656,-0.005235987715423107
1479424250838452992,-0.003490658476948738
1479424250838452992,-0.003490658476948738
1479424250940018176,-0.003490658476948738
1479424250940018176,-0.003490658476948738
1479424251043302144,-0.003490658476948738
1479424251043302144,-0.001745329238474369
1479424251137261056,0.003490658476948738
1479424251137261056,0.013962633907794952
1479424251241429248,0.02967059798538685
1479424251241429248,0.03316125646233559
1479424251335128320,0.03839724510908127
1479424251335128320,0.04014257341623306
1479424251438586880,0.04363323003053665
1479424251438586880,0.04188790172338486
1479424251540053248,0.04188790172338486
1479424251540053248,0.04014257341623306
1479424251641805056,0.03839724510908127
1479424251641805056,0.03839724510908127
1479424251736013824,0.036651913076639175
1479424251736013824,0.036651913076639175
1479424251839894272,0.03490658476948738
1479424251839894272,0.03141592815518379
1479424251936259584,0.02617993950843811
1479424251936259584,0.022689281031489372
1479424252041378816,0.019198622554540634
1479424252041378816,0.019198622554540634
1479424252134400768,0.01745329238474369
1479424252134400768,0.01745329238474369
1479424252238942976,0.01745329238474369
1479424252238942976,0.015707964077591896
1479424252333337600,0.013962633907794952
1479424252333337600,0.008726646192371845
1479424252439090688,0.001745329238474369
1479424252439090688,0.001745329238474369
1479424252533029376,0.0
1479424252533029376,0.001745329238474369
1479424252636377344,0.005235987715423107
1479424252636377344,0.001745329238474369
1479424252735710464,0.003490658476948738
1479424252735710464,0.005235987715423107
1479424252838381056,0.003490658476948738
1479424252838381056,0.003490658476948738
1479424252942627584,0.006981316953897476
1479424252942627584,0.003490658476948738
1479424253035388160,0.001745329238474369
1479424253087008512,0.001745329238474369
1479424253132589312,0.001745329238474369
1479424253132589312,0.001745329238474369
1479424253236392192,0.001745329238474369
1479424253236392192,0.001745329238474369
1479424253339621120,0.001745329238474369
1479424253391784448,0.0
1479424253433998080,0.001745329238474369
1479424253433998080,0.001745329238474369
1479424253542381824,0.001745329238474369
1479424253584350464,0.001745329238474369
1479424253635800832,-0.001745329238474369
1479424253635800832,-0.001745329238474369
1479424253739228672,-0.003490658476948738
1479424253790139392,-0.003490658476948738
1479424253843031808,0.0
1479424253893605888,0.003490658476948738
1479424253934707456,0.006981316953897476
1479424253986207488,0.006981316953897476
1479424254039688704,0.006981316953897476
1479424254039688704,0.005235987715423107
1479424254136083968,0.001745329238474369
1479424254186391296,0.001745329238474369
1479424254239401472,0.001745329238474369
1479424254290811904,0.001745329238474369
1479424254341413376,0.001745329238474369
1479424254392280320,0.001745329238474369
1479424254442975488,0.001745329238474369
1479424254494298880,0.003490658476948738
1479424254535414784,0.003490658476948738
1479424254589141248,0.003490658476948738
1479424254635684096,0.003490658476948738
1479424254687082240,0.003490658476948738
1479424254740710912,0.005235987715423107
1479424254783306240,0.005235987715423107
1479424254836088576,0.005235987715423107
1479424254888558336,0.006981316953897476
1479424254939129088,0.001745329238474369
1479424254990775296,0.0
1479424255042582784,0.005235987715423107
1479424255084464128,0.006981316953897476
1479424255135547392,0.006981316953897476
1479424255192519168,0.006981316953897476
1479424255234967040,0.006981316953897476
1479424255296111872,0.006981316953897476
1479424255336799232,0.005235987715423107
1479424255391010816,0.005235987715423107
1479424255445030400,0.003490658476948738
1479424255488130304,0.001745329238474369
1479424255542358784,0.001745329238474369
1479424255583406336,0.001745329238474369
1479424255636124672,0.001745329238474369
1479424255697510400,0.001745329238474369
1479424255740243200,0.001745329238474369
1479424255791045888,-0.003490658476948738
1479424255841980672,-0.005235987715423107
1479424255892954112,0.0
1479424255935822848,0.001745329238474369
1479424255992204032,0.001745329238474369
1479424256033352448,0.005235987715423107
1479424256087225088,0.006981316953897476
1479424256087225088,0.005235987715423107
1479424256189403648,0.012217304669320583
1479424256189403648,0.012217304669320583
1479424256295064832,0.012217304669320583
1479424256295064832,0.012217304669320583
1479424256388512000,0.008726646192371845
1479424256388512000,0.008726646192371845
1479424256492439296,0.008726646192371845
1479424256492439296,0.008726646192371845
1479424256585192960,0.006981316953897476
1479424256585192960,0.005235987715423107
1479424256688837888,0.005235987715423107
1479424256688837888,0.005235987715423107
1479424256792674560,0.005235987715423107
1479424256792674560,0.001745329238474369
1479424256885898240,-0.022689281031489372
1479424256885898240,-0.03316125646233559
